Title,Part of Term,Co-enroll,Attributes,CRN,Subject,Course Number,Section,Campus,Type,Method,Credits,Start Time,End Time,Days,Where,Instructor
Introduction to Ethics,First 8-week,,"Humanities - Chart I, Humanities - Chart I",17146,PHIL,2306,B11,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,Blinn RELLIS Admin Building 232,Steven Michael Dezort
Introduction to Ethics,First 8-week,,"Humanities - Chart I, Humanities - Chart I",17148,PHIL,2306,B12,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,2:50 pm,4:05 pm,TR,Blinn RELLIS Admin Building 232,Steven Michael Dezort
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",20781,PHIL,2306,B13,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,Blinn RELLIS Admin Building 232,Paul Edward Stearns
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",22679,PHIL,2306,B14,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,Blinn RELLIS Admin Building 232,Steven Michael Dezort
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",24203,PHIL,2306,B15,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,2:50 pm,4:05 pm,TR,Blinn RELLIS Admin Building 232,Steven Michael Dezort
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",24244,PHIL,2306,B16,RELLIS Campus,Lecture,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,TR,Blinn RELLIS Admin Building 232,Paul Edward Stearns
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",23642,PHIL,2306,B17,Brenham Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,Academic Building 4,Stuart West Gurley
Introduction to Ethics,Full Term,,"Humanities - Chart I, Humanities - Chart I",25941,PHIL,2306,N01,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Laurel A Madison
Introduction to Ethics,Full Term,,"Humanities - Chart I, Humanities - Chart I",25942,PHIL,2306,N02,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Laurel A Madison
Introduction to Ethics,Full Term,,"Humanities - Chart I, Humanities - Chart I",25943,PHIL,2306,N03,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Laurel A Madison
Introduction to Ethics,Full Term,,"Humanities - Chart I, Humanities - Chart I",20260,PHIL,2306,N04,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class-Requires Computer,Laurel A Madison
Introduction to Ethics,First 8-week,,"Humanities - Chart I, Humanities - Chart I",20877,PHIL,2306,N11,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Stuart West Gurley
Introduction to Ethics,First 8-week,,"Humanities - Chart I, Humanities - Chart I",20982,PHIL,2306,N12,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Steven Michael Dezort
Introduction to Ethics,First 8-week,,"Humanities - Chart I, Humanities - Chart I",24364,PHIL,2306,N13,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,TBA
Introduction to Ethics,First 8-week,,"Humanities - Chart I, Humanities - Chart I",25017,PHIL,2306,N14,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Shamim Hunt
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",10170,PHIL,2306,N20,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Paul Edward Stearns
Introduction to Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",21163,PHIL,2306,N21,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Shamim Hunt
Introduction To Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",22520,PHIL,2306,N22,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Stuart West Gurley
Introduction To Ethics,Second 8-week,,"Humanities - Chart I, Humanities - Chart I",24492,PHIL,2306,N23,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Steven Michael Dezort
Color Photography I,Full Term,,Exclude Crse from 3-peat Count,25155,PHTC,1341,B01,Bryan Campus,Combined Lecture/Lab,Hybrid - In Person & Online,3.000,9:10 am,10:25 am,TR,F Building 241,James Pierre U Beato
Stars and Galaxies Laboratory - Full Term,Offered only in the Fall,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",23031,PHYS,1103,301,Bryan Campus,Laboratory,In Person,1.000,10:35 am,11:50 am,TR,G Building 244,TBA
Stars and Galaxies - Full Term,Offered only in the Fall,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",23030,PHYS,1303,301,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,TR,G Building 243,TBA
College Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",17811,PHYS,1401,001,Brenham Campus,Combined Lecture/Lab,In Person,4.000,12:00 pm,1:15 pm,TR,"Science, Tech, Engin & Innovat 117",TBA
,,,,17811,,,,,,,,1:25 pm,2:40 pm,TR,"Science, Tech, Engin & Innovat 114",TBA
College Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18030,PHYS,1401,102,RELLIS Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,TR,Walter C. Schwartz Building 284,TBA
,,,,18030,,,,,,,,10:35 am,11:50 am,TR,Walter C. Schwartz Building 250,TBA
College Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18330,PHYS,1401,302,Bryan Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,MW,G Building 243,TBA
,,,,18330,,,,,,,,10:35 am,11:50 am,MW,G Building 244,TBA
College Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18423,PHYS,1401,304,Bryan Campus,Combined Lecture/Lab,In Person,4.000,1:25 pm,2:40 pm,MW,G Building 243,TBA
,,,,18423,,,,,,,,2:50 pm,4:05 pm,MW,G Building 244,TBA
College Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18443,PHYS,1401,307,Bryan Campus,Combined Lecture/Lab,In Person,4.000,10:35 am,11:50 am,TR,G Building 243,TBA
,,,,18443,,,,,,,,12:00 pm,1:15 pm,TR,G Building 244,TBA
College Physics II,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18448,PHYS,1402,301,Bryan Campus,Combined Lecture/Lab,In Person,4.000,9:10 am,10:25 am,MW,G Building 241,TBA
,,,,18448,,,,,,,,10:35 am,11:50 am,MW,G Building 238,TBA
Introductory Physics,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",24958,PHYS,1410,303,Bryan Campus,Combined Lecture/Lab,In Person,4.000,1:25 pm,2:40 pm,TR,G Building 241,TBA
,,,,24958,,,,,,,,2:50 pm,4:05 pm,TR,G Building 238,TBA
University Physics Lab I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",17822,PHYS,2125,001,Brenham Campus,Laboratory,In Person,1.000,1:25 pm,4:05 pm,W,"Science, Tech, Engin & Innovat 114",TBA
University Physics Lab I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18080,PHYS,2125,101,RELLIS Campus,Laboratory,In Person,1.000,9:10 am,11:50 am,W,Walter C. Schwartz Building 250,TBA
University Physics Lab I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",17947,PHYS,2125,102,RELLIS Campus,Laboratory,In Person,1.000,1:25 pm,4:05 pm,R,Walter C. Schwartz Building 270,TBA
University Physics I Lab,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",18441,PHYS,2125,302,Bryan Campus,Laboratory,In Person,1.000,1:25 pm,4:05 pm,T,G Building 244,TBA
University Physics II Lab,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",23836,PHYS,2126,001,Brenham Campus,Laboratory,In Person,1.000,4:15 pm,5:30 pm,TR,"Science, Tech, Engin & Innovat 114",TBA
University Physics II Lab,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",18104,PHYS,2126,102,RELLIS Campus,Laboratory,In Person,1.000,1:25 pm,4:05 pm,T,Walter C. Schwartz Building 270,TBA
University Physics II Lab,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",23756,PHYS,2126,302,Bryan Campus,Laboratory,In Person,1.000,1:25 pm,4:05 pm,M,G Building 238,TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",23298,PHYS,2325,001,Brenham Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,"Science, Tech, Engin & Innovat 117",TBA
University Physics I Lec,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",24521,PHYS,2325,006,Brenham Campus,Lecture,In Person,3.000,7:45 am,9:00 am,MW,"Science, Tech, Engin & Innovat 117",TBA
University Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",26012,PHYS,2325,009,Brenham Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,"Science, Tech, Engin & Innovat 117",TBA
University Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",26013,PHYS,2325,010,Brenham Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,TR,"Science, Tech, Engin & Innovat 117",TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22081,PHYS,2325,201,RELLIS Campus,Lecture,In Person,3.000,10:35 am,11:50 am,MW,Walter C. Schwartz Building 294,TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22083,PHYS,2325,203,RELLIS Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,TR,Walter C. Schwartz Building 294,TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22237,PHYS,2325,205,RELLIS Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,Walter C. Schwartz Building 294,TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22233,PHYS,2325,206,RELLIS Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,MW,Blinn RELLIS Admin Building 242,TBA
University Physics I,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",17558,PHYS,2325,208,RELLIS Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,Walter C. Schwartz Building 294,TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",25039,PHYS,2325,209,RELLIS Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,Walter C. Schwartz Building 294,TBA
University Physics I Lecture,Full Term,,"Natural Sciences-Chart I, Natural Sciences-Chart I, Inst. Designated Option-Cht II",22147,PHYS,2325,302,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,TR,G Building 243,TBA
University Physics II Lec,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",24522,PHYS,2326,007,Brenham Campus,Lecture,In Person,3.000,7:45 am,9:00 am,MW,"Science, Tech, Engin & Innovat 113",TBA
University Physics II Lecture,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",22111,PHYS,2326,201,RELLIS Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,MW,Walter C. Schwartz Building 294,TBA
University Physics II Lec,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",23809,PHYS,2326,205,RELLIS Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,Blinn RELLIS Admin Building 130,TBA
University Physics II Lec,Full Term,,"Natural Sciences-Chart I, Inst. Designated Option-Cht II",23755,PHYS,2326,302,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,G Building 241,TBA
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24547,PSYC,2301,001,Brenham Campus,Lecture,In Person,3.000,7:45 am,9:00 am,MW,Arts and Sciences Building 106,Justin K Meyer
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25270,PSYC,2301,005,Brenham Campus,Lecture,In Person,3.000,9:10 am,10:25 am,TR,Arts and Sciences Building 103,Larry D Thomas
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24549,PSYC,2301,015,Brenham Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,Arts and Sciences Building 106,Justin K Meyer
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24550,PSYC,2301,020,Brenham Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,MW,Arts and Sciences Building 108,Rose Lee Prashad
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24553,PSYC,2301,050,Brenham Campus,Lecture,In Person,3.000,7:45 am,9:00 am,TR,Arts and Sciences Building 106,Justin K Meyer
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25045,PSYC,2301,054,Brenham Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,Arts and Sciences Building 108,Rose Lee Prashad
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24552,PSYC,2301,060,Brenham Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,TR,Arts and Sciences Building 108,Rose Lee Prashad
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",23903,PSYC,2301,065,Brenham Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,Arts and Sciences Building 108,Rose Lee Prashad
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",23904,PSYC,2301,105,RELLIS Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,Blinn RELLIS Admin Building 260,Michael Carson Pinney
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",23905,PSYC,2301,205,RELLIS Campus,Lecture,In Person,3.000,9:10 am,10:25 am,TR,Blinn RELLIS Admin Building 260,Michael Carson Pinney
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24227,PSYC,2301,210,RELLIS Campus,Lecture,In Person,3.000,2:50 pm,4:05 pm,TR,Blinn RELLIS Admin Building 260,Audrey Flores Petty
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25922,PSYC,2301,215,RELLIS Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,TR,Blinn RELLIS Admin Building 260,Michael Carson Pinney
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25268,PSYC,2301,225,RELLIS Campus,Lecture,In Person,3.000,2:50 pm,4:05 pm,MW,Blinn RELLIS Admin Building 260,Audrey Flores Petty
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24205,PSYC,2301,310,Bryan Campus,Lecture,In Person,3.000,2:50 pm,4:05 pm,TR,A Building 115,TBA
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24563,PSYC,2301,320,Bryan Campus,Lecture,In Person,3.000,10:35 am,11:50 am,MW,A Building 108,Roberta D Sheffield
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25037,PSYC,2301,321,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,A Building 108,Roberta D Sheffield
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24562,PSYC,2301,330,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,A Building 108,Roberta D Sheffield
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25738,PSYC,2301,331,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,MW,T Building 121,David Randall Pratt
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25269,PSYC,2301,345,Bryan Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,MW,T Building 123,Barbara L Corbisier
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25307,PSYC,2301,385,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,TR,A Building 111,Marcia L Jackson
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25308,PSYC,2301,390,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,TR,A Building 220,Rebecca Talley
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25309,PSYC,2301,395,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,MW,A Building 113,TBA
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24006,PSYC,2301,400,Bryan Campus,Lecture,In Person,3.000,9:10 am,10:25 am,TR,A Building 222,Marcia L Jackson
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25876,PSYC,2301,405,Bryan Campus,Lecture,In Person,3.000,12:00 pm,1:15 pm,TR,A Building 115,Rebecca Talley
General Psychology,Second 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25877,PSYC,2301,410,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,TR,A Building 222,TBA
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24556,PSYC,2301,415,Bryan Campus,Lecture,In Person,3.000,10:35 am,11:50 am,TR,A Building 222,Danielle Elizabeth Wetuski
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",24555,PSYC,2301,420,Bryan Campus,Lecture,In Person,3.000,2:50 pm,4:05 pm,TR,A Building 222,Rebecca Talley
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25720,PSYC,2301,425,Bryan Campus,Lecture,In Person,3.000,1:25 pm,2:40 pm,TR,A Building 111,Marcia L Jackson
General Psychology,First 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25897,PSYC,2301,430,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,MW,A Building 222,Rebecca Talley
General Psychology,Second 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25898,PSYC,2301,435,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,MW,A Building 222,Rebecca Talley
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25889,PSYC,2301,500,Waller Campus,Lecture,In Person,3.000,10:35 am,11:50 am,MW,TBA,Rachel Lynne Gallardo
General Psychology,Full Term,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",23929,PSYC,2301,B01,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,12:00 pm,1:15 pm,M,T Building 123,Barbara L Corbisier
General Psychology,First 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25271,PSYC,2301,B55,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,10:35 am,11:50 am,MW,A Building 222,Cynthia Ann Gosnell
General Psychology,Second 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25272,PSYC,2301,B60,Bryan Campus,Lecture,Hybrid - In Person & Online,3.000,1:25 pm,2:40 pm,MW,A Building 115,Cynthia Ann Gosnell
General Psychology,Second 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25190,PSYC,2301,N10,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Melaney Laine Davis
General Psychology,Second 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",25808,PSYC,2301,N12,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - Second 8 week,Brenda Ineca Johnson
General Psychology,First 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",16301,PSYC,2301,NH0,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Barbara L Corbisier
General Psychology,First 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",18302,PSYC,2301,NH1,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Melaney Laine Davis
General Psychology,First 8-week,,"Social&Behavorial Sc-Chart I, Social&Behavorial Sc-Chart I",23493,PSYC,2301,NH2,Distance Education Campus,Lecture,100% Online,3.000,TBA,,,Online Class - First 8 week,Brenda Ineca Johnson
